Data,FechAjust,Var,FechHist,AbertAjust,MinAjust,MedAjust,MaxAjust,Vol,Neg,Fator,Tipo
2010-11-19,1.08394268609,0.0401319998,1.083942686,,,,,,,,
2010-11-22,1.08437769397,0.0401320001,1.0843776939,,,,,,,,
2010-11-23,1.08481287642,0.0401319994,1.0848128764,,,,,,,,
2010-11-24,1.08524823353,0.0401320005,1.0852482335,,,,,,,,
2010-11-25,1.08568376535,0.0401319999,1.0856837653,,,,,,,,
2010-11-26,1.08611947196,0.0401320001,1.0861194719,,,,,,,,
2010-11-29,1.08655535342,0.0401319994,1.0865553534,,,,,,,,
2010-11-30,1.08699140982,0.0401320005,1.0869914098,,,,,,,,
2010-12-01,1.08742764121,0.0401319997,1.0874276412,,,,,,,,
2010-12-02,1.08786404767,0.0401319999,1.0878640476,,,,,,,,
2010-12-03,1.08830062927,0.040132,1.0883006292,,,,,,,,
2010-12-06,1.08873738608,0.0401320001,1.088737386,,,,,,,,
2010-12-07,1.08917431817,0.0401320002,1.0891743181,,,,,,,,
2010-12-08,1.0896114256,0.0401319993,1.0896114256,,,,,,,,
2010-12-09,1.09004870846,0.0401320002,1.0900487084,,,,,,,,
2010-12-10,1.09048616681,0.0401320002,1.0904861668,,,,,,,,
2010-12-13,1.09092419329,0.0401679996,1.0909241932,,,,,,,,
2010-12-14,1.09136200299,0.0401320002,1.0913620029,,,,,,,,
2010-12-15,1.09179998839,0.040132,1.0917999883,,,,,,,,
2010-12-16,1.09223814956,0.0401319998,1.0922381495,,,,,,,,
2010-12-17,1.09267648657,0.0401319996,1.0926764865,,,,,,,,
2010-12-20,1.0931149995,0.0401320002,1.0931149995,,,,,,,,
2010-12-21,1.09355368841,0.0401319998,1.0935536884,,,,,,,,
2010-12-22,1.09399255338,0.0401320003,1.0939925533,,,,,,,,
2010-12-23,1.09443159447,0.0401319998,1.0944315944,,,,,,,,
2010-12-24,1.09487081176,0.0401320002,1.0948708117,,,,,,,,
2010-12-27,1.09531020531,0.0401319996,1.0953102053,,,,,,,,
2010-12-28,1.0957497752,0.0401319998,1.0957497752,,,,,,,,
2010-12-29,1.0961895215,0.040132,1.0961895215,,,,,,,,
2010-12-30,1.09662944428,0.0401320001,1.0966294442,,,,,,,,
2010-12-31,1.09706954361,0.0401320001,1.0970695436,,,,,,,,
2011-01-03,1.09750981956,0.040132,1.0975098195,,,,,,,,
2011-01-04,1.0979502722,0.0401319999,1.0979502722,,,,,,,,
2011-01-05,1.0983909016,0.0401319997,1.0983909016,,,,,,,,
2011-01-06,1.09883170784,0.0401320003,1.0988317078,,,,,,,,
2011-01-07,1.09927269098,0.0401319999,1.0992726909,,,,,,,,
2011-01-10,1.0997138511,0.0401320003,1.0997138511,,,,,,,,
2011-01-11,1.10015518826,0.0401319997,1.1001551882,,,,,,,,
2011-01-12,1.10059670254,0.0401319999,1.1005967025,,,,,,,,
2011-01-13,1.10103839401,0.0401320001,1.101038394,,,,,,,,
2011-01-14,1.10148026274,0.0401320001,1.1014802627,,,,,,,,
2011-01-17,1.1019223088,0.040132,1.1019223088,,,,,,,,
2011-01-18,1.10236453226,0.0401319999,1.1023645322,,,,,,,,
2011-01-19,1.10280693319,0.0401319996,1.1028069331,,,,,,,,
2011-01-20,1.10324951167,0.0401320001,1.1032495116,,,,,,,,
2011-01-21,1.10371201593,0.0419219999,1.1037120159,,,,,,,,
2011-01-24,1.10417471408,0.0419219998,1.104174714,,,,,,,,
2011-01-25,1.10463760621,0.0419220005,1.1046376062,,,,,,,,
2011-01-26,1.10510069238,0.0419219993,1.1051006923,,,,,,,,
2011-01-27,1.10556397269,0.0419219997,1.1055639726,,,,,,,,
2011-01-28,1.10602744722,0.0419220001,1.1060274472,,,,,,,,
2011-01-31,1.10649111605,0.0419220003,1.106491116,,,,,,,,
2011-02-01,1.10695497926,0.0419220003,1.1069549792,,,,,,,,
2011-02-02,1.10741903692,0.0419219994,1.1074190369,,,,,,,,
2011-02-03,1.10788328913,0.0419220001,1.1078832891,,,,,,,,
2011-02-04,1.10834773596,0.0419219997,1.1083477359,,,,,,,,
2011-02-07,1.1088123775,0.0419220001,1.1088123775,,,,,,,,
2011-02-08,1.10927721383,0.0419220004,1.1092772138,,,,,,,,
2011-02-09,1.10974224502,0.0419219996,1.109742245,,,,,,,,
2011-02-10,1.11020747116,0.0419219996,1.1102074711,,,,,,,,
2011-02-11,1.11067328091,0.0419570001,1.1106732809,,,,,,,,
2011-02-14,1.11113889736,0.0419219997,1.1111388973,,,,,,,,
2011-02-15,1.11160509791,0.0419570002,1.1116050979,,,,,,,,
2011-02-16,1.11207149406,0.0419569999,1.112071494,,,,,,,,
2011-02-17,1.1125380859,0.0419570002,1.1125380859,,,,,,,,
2011-02-18,1.1130048735,0.0419569995,1.1130048735,,,,,,,,
2011-02-21,1.11347225764,0.0419930003,1.1134722576,,,,,,,,
2011-02-22,1.11393983805,0.0419930004,1.113939838,,,,,,,,
2011-02-23,1.1144076148,0.0419929994,1.1144076148,,,,,,,,
2011-02-24,1.11487558799,0.041993,1.1148755879,,,,,,,,
2011-02-25,1.1153437577,0.0419930003,1.1153437577,,,,,,,,
2011-02-28,1.115812124,0.0419929996,1.115812124,,,,,,,,
